region,year,disease,num_cases,risk_score_avg,count_workers,state,weather_temp_avg,weather_prcp_avg
NORTHWEST,2016,Malaria,112,2.60204081632653,199,Wyoming,45.4692368236121,31.448235124861
NORTHWEST,2016,Cyclosporiasis,15,2.60204081632653,199,Colorado,45.4692368236121,31.448235124861
NORTHWEST,2016,Cyclosporiasis,15,2.60204081632653,199,Idaho,45.4692368236121,31.448235124861
NORTHWEST,2016,Cyclosporiasis,15,2.60204081632653,199,Montana,45.4692368236121,31.448235124861
NORTHWEST,2016,Cyclosporiasis,15,2.60204081632653,199,Nevada,45.4692368236121,31.448235124861
NORTHWEST,2016,Cyclosporiasis,15,2.60204081632653,199,Oregon,45.4692368236121,31.448235124861
NORTHWEST,2016,Cyclosporiasis,15,2.60204081632653,199,Utah,45.4692368236121,31.448235124861
NORTHWEST,2016,Cyclosporiasis,15,2.60204081632653,199,Washington,45.4692368236121,31.448235124861
NORTHWEST,2016,Cyclosporiasis,15,2.60204081632653,199,Wyoming,45.4692368236121,31.448235124861
CALIFORNIA,2016,Campylobacteriosis,8465,2.45714285714286,538,California,59.4471428571429,25.4050118735158
CALIFORNIA,2016,Cryptosporidiosis,429,2.45714285714286,538,California,59.4471428571429,25.4050118735158
CALIFORNIA,2016,Lyme,134,2.45714285714286,538,California,59.4471428571429,25.4050118735158
CALIFORNIA,2016,Dengue,197,2.45714285714286,538,California,59.4471428571429,25.4050118735158
CALIFORNIA,2016,Malaria,125,2.45714285714286,538,California,59.4471428571429,25.4050118735158
CALIFORNIA,2016,Cyclosporiasis,21,2.45714285714286,538,California,59.4471428571429,25.4050118735158
EAST,2017,Campylobacteriosis,18271,2.54140127388535,331,Connecticut,53.5060563035496,48.3092406441851
EAST,2017,Campylobacteriosis,18271,2.54140127388535,331,Delaware,53.5060563035496,48.3092406441851
EAST,2017,Campylobacteriosis,18271,2.54140127388535,331,Kentucky,53.5060563035496,48.3092406441851
EAST,2017,Campylobacteriosis,18271,2.54140127388535,331,Maine,53.5060563035496,48.3092406441851
EAST,2017,Campylobacteriosis,18271,2.54140127388535,331,Maryland,53.5060563035496,48.3092406441851
EAST,2017,Campylobacteriosis,18271,2.54140127388535,331,Massachusetts,53.5060563035496,48.3092406441851
EAST,2017,Campylobacteriosis,18271,2.54140127388535,331,New Hampshire,53.5060563035496,48.3092406441851
EAST,2017,Campylobacteriosis,18271,2.54140127388535,331,New Jersey,53.5060563035496,48.3092406441851
EAST,2017,Campylobacteriosis,18271,2.54140127388535,331,New York,53.5060563035496,48.3092406441851
EAST,2017,Campylobacteriosis,18271,2.54140127388535,331,North Carolina,53.5060563035496,48.3092406441851
EAST,2017,Campylobacteriosis,18271,2.54140127388535,331,Pennsylvania,53.5060563035496,48.3092406441851
EAST,2017,Campylobacteriosis,18271,2.54140127388535,331,Rhode Island,53.5060563035496,48.3092406441851
EAST,2017,Campylobacteriosis,18271,2.54140127388535,331,Tennessee,53.5060563035496,48.3092406441851
EAST,2017,Campylobacteriosis,18271,2.54140127388535,331,Vermont,53.5060563035496,48.3092406441851
EAST,2017,Campylobacteriosis,18271,2.54140127388535,331,Virginia,53.5060563035496,48.3092406441851
EAST,2017,Campylobacteriosis,18271,2.54140127388535,331,West Virginia,53.5060563035496,48.3092406441851
EAST,2017,Cryptosporidiosis,2341,2.54140127388535,331,Connecticut,53.5060563035496,48.3092406441851
EAST,2017,Cryptosporidiosis,2341,2.54140127388535,331,Delaware,53.5060563035496,48.3092406441851
EAST,2017,Cryptosporidiosis,2341,2.54140127388535,331,Kentucky,53.5060563035496,48.3092406441851
EAST,2017,Cryptosporidiosis,2341,2.54140127388535,331,Maine,53.5060563035496,48.3092406441851
EAST,2017,Cryptosporidiosis,2341,2.54140127388535,331,Maryland,53.5060563035496,48.3092406441851
EAST,2017,Cryptosporidiosis,2341,2.54140127388535,331,Massachusetts,53.5060563035496,48.3092406441851
EAST,2017,Cryptosporidiosis,2341,2.54140127388535,331,New Hampshire,53.5060563035496,48.3092406441851
EAST,2017,Cryptosporidiosis,2341,2.54140127388535,331,New Jersey,53.5060563035496,48.3092406441851
EAST,2017,Cryptosporidiosis,2341,2.54140127388535,331,New York,53.5060563035496,48.3092406441851
EAST,2017,Cryptosporidiosis,2341,2.54140127388535,331,North Carolina,53.5060563035496,48.3092406441851
EAST,2017,Cryptosporidiosis,2341,2.54140127388535,331,Pennsylvania,53.5060563035496,48.3092406441851
EAST,2017,Cryptosporidiosis,2341,2.54140127388535,331,Rhode Island,53.5060563035496,48.3092406441851
EAST,2017,Cryptosporidiosis,2341,2.54140127388535,331,Tennessee,53.5060563035496,48.3092406441851
EAST,2017,Cryptosporidiosis,2341,2.54140127388535,331,Vermont,53.5060563035496,48.3092406441851
EAST,2017,Cryptosporidiosis,2341,2.54140127388535,331,Virginia,53.5060563035496,48.3092406441851
EAST,2017,Cryptosporidiosis,2341,2.54140127388535,331,West Virginia,53.5060563035496,48.3092406441851
EAST,2017,Lyme,35229,2.54140127388535,331,Connecticut,53.5060563035496,48.3092406441851
EAST,2017,Lyme,35229,2.54140127388535,331,Delaware,53.5060563035496,48.3092406441851
EAST,2017,Lyme,35229,2.54140127388535,331,Kentucky,53.5060563035496,48.3092406441851
EAST,2017,Lyme,35229,2.54140127388535,331,Maine,53.5060563035496,48.3092406441851
EAST,2017,Lyme,35229,2.54140127388535,331,Maryland,53.5060563035496,48.3092406441851
EAST,2017,Lyme,35229,2.54140127388535,331,Massachusetts,53.5060563035496,48.3092406441851
EAST,2017,Lyme,35229,2.54140127388535,331,New Hampshire,53.5060563035496,48.3092406441851
EAST,2017,Lyme,35229,2.54140127388535,331,New Jersey,53.5060563035496,48.3092406441851
EAST,2017,Lyme,35229,2.54140127388535,331,New York,53.5060563035496,48.3092406441851
EAST,2017,Lyme,35229,2.54140127388535,331,North Carolina,53.5060563035496,48.3092406441851
EAST,2017,Lyme,35229,2.54140127388535,331,Pennsylvania,53.5060563035496,48.3092406441851
EAST,2017,Lyme,35229,2.54140127388535,331,Rhode Island,53.5060563035496,48.3092406441851
EAST,2017,Lyme,35229,2.54140127388535,331,Tennessee,53.5060563035496,48.3092406441851
EAST,2017,Lyme,35229,2.54140127388535,331,Vermont,53.5060563035496,48.3092406441851
EAST,2017,Lyme,35229,2.54140127388535,331,Virginia,53.5060563035496,48.3092406441851
EAST,2017,Lyme,35229,2.54140127388535,331,West Virginia,53.5060563035496,48.3092406441851
EAST,2017,Dengue,104,2.54140127388535,331,Connecticut,53.5060563035496,48.3092406441851
EAST,2017,Dengue,104,2.54140127388535,331,Delaware,53.5060563035496,48.3092406441851
EAST,2017,Dengue,104,2.54140127388535,331,Kentucky,53.5060563035496,48.3092406441851
EAST,2017,Dengue,104,2.54140127388535,331,Maine,53.5060563035496,48.3092406441851
EAST,2017,Dengue,104,2.54140127388535,331,Maryland,53.5060563035496,48.3092406441851
EAST,2017,Dengue,104,2.54140127388535,331,Massachusetts,53.5060563035496,48.3092406441851
EAST,2017,Dengue,104,2.54140127388535,331,New Hampshire,53.5060563035496,48.3092406441851
EAST,2017,Dengue,104,2.54140127388535,331,New Jersey,53.5060563035496,48.3092406441851
EAST,2017,Dengue,104,2.54140127388535,331,New York,53.5060563035496,48.3092406441851
EAST,2017,Dengue,104,2.54140127388535,331,North Carolina,53.5060563035496,48.3092406441851
EAST,2017,Dengue,104,2.54140127388535,331,Pennsylvania,53.5060563035496,48.3092406441851
EAST,2017,Dengue,104,2.54140127388535,331,Rhode Island,53.5060563035496,48.3092406441851
EAST,2017,Dengue,104,2.54140127388535,331,Tennessee,53.5060563035496,48.3092406441851
EAST,2017,Dengue,104,2.54140127388535,331,Vermont,53.5060563035496,48.3092406441851
EAST,2017,Dengue,104,2.54140127388535,331,Virginia,53.5060563035496,48.3092406441851
EAST,2017,Dengue,104,2.54140127388535,331,West Virginia,53.5060563035496,48.3092406441851
EAST,2017,Malaria,1093,2.54140127388535,331,Connecticut,53.5060563035496,48.3092406441851
EAST,2017,Malaria,1093,2.54140127388535,331,Delaware,53.5060563035496,48.3092406441851
EAST,2017,Malaria,1093,2.54140127388535,331,Kentucky,53.5060563035496,48.3092406441851
EAST,2017,Malaria,1093,2.54140127388535,331,Maine,53.5060563035496,48.3092406441851
EAST,2017,Malaria,1093,2.54140127388535,331,Maryland,53.5060563035496,48.3092406441851
EAST,2017,Malaria,1093,2.54140127388535,331,Massachusetts,53.5060563035496,48.3092406441851
EAST,2017,Malaria,1093,2.54140127388535,331,New Hampshire,53.5060563035496,48.3092406441851
EAST,2017,Malaria,1093,2.54140127388535,331,New Jersey,53.5060563035496,48.3092406441851
EAST,2017,Malaria,1093,2.54140127388535,331,New York,53.5060563035496,48.3092406441851
EAST,2017,Malaria,1093,2.54140127388535,331,North Carolina,53.5060563035496,48.3092406441851
EAST,2017,Malaria,1093,2.54140127388535,331,Pennsylvania,53.5060563035496,48.3092406441851
EAST,2017,Malaria,1093,2.54140127388535,331,Rhode Island,53.5060563035496,48.3092406441851
EAST,2017,Malaria,1093,2.54140127388535,331,Tennessee,53.5060563035496,48.3092406441851
EAST,2017,Malaria,1093,2.54140127388535,331,Vermont,53.5060563035496,48.3092406441851
EAST,2017,Malaria,1093,2.54140127388535,331,Virginia,53.5060563035496,48.3092406441851
EAST,2017,Malaria,1093,2.54140127388535,331,West Virginia,53.5060563035496,48.3092406441851
EAST,2017,Cyclosporiasis,334,2.54140127388535,331,Connecticut,53.5060563035496,48.3092406441851
EAST,2017,Cyclosporiasis,334,2.54140127388535,331,Delaware,53.5060563035496,48.3092406441851
EAST,2017,Cyclosporiasis,334,2.54140127388535,331,Kentucky,53.5060563035496,48.3092406441851
EAST,2017,Cyclosporiasis,334,2.54140127388535,331,Maine,53.5060563035496,48.3092406441851
EAST,2017,Cyclosporiasis,334,2.54140127388535,331,Maryland,53.5060563035496,48.3092406441851
EAST,2017,Cyclosporiasis,334,2.54140127388535,331,Massachusetts,53.5060563035496,48.3092406441851
EAST,2017,Cyclosporiasis,334,2.54140127388535,331,New Hampshire,53.5060563035496,48.3092406441851
EAST,2017,Cyclosporiasis,334,2.54140127388535,331,New Jersey,53.5060563035496,48.3092406441851
EAST,2017,Cyclosporiasis,334,2.54140127388535,331,New York,53.5060563035496,48.3092406441851
EAST,2017,Cyclosporiasis,334,2.54140127388535,331,North Carolina,53.5060563035496,48.3092406441851
EAST,2017,Cyclosporiasis,334,2.54140127388535,331,Pennsylvania,53.5060563035496,48.3092406441851
EAST,2017,Cyclosporiasis,334,2.54140127388535,331,Rhode Island,53.5060563035496,48.3092406441851
EAST,2017,Cyclosporiasis,334,2.54140127388535,331,Tennessee,53.5060563035496,48.3092406441851
EAST,2017,Cyclosporiasis,334,2.54140127388535,331,Vermont,53.5060563035496,48.3092406441851
EAST,2017,Cyclosporiasis,334,2.54140127388535,331,Virginia,53.5060563035496,48.3092406441851
EAST,2017,Cyclosporiasis,334,2.54140127388535,331,West Virginia,53.5060563035496,48.3092406441851
MIDWEST,2017,Campylobacteriosis,15160,2.47040498442368,325,Illinois,50.1160324232082,34.1536608798474
MIDWEST,2017,Campylobacteriosis,15160,2.47040498442368,325,Indiana,50.1160324232082,34.1536608798474
MIDWEST,2017,Campylobacteriosis,15160,2.47040498442368,325,Iowa,50.1160324232082,34.1536608798474
MIDWEST,2017,Campylobacteriosis,15160,2.47040498442368,325,Kansas,50.1160324232082,34.1536608798474
MIDWEST,2017,Campylobacteriosis,15160,2.47040498442368,325,Michigan,50.1160324232082,34.1536608798474
MIDWEST,2017,Campylobacteriosis,15160,2.47040498442368,325,Minnesota,50.1160324232082,34.1536608798474
MIDWEST,2017,Campylobacteriosis,15160,2.47040498442368,325,Missouri,50.1160324232082,34.1536608798474
MIDWEST,2017,Campylobacteriosis,15160,2.47040498442368,325,Nebraska,50.1160324232082,34.1536608798474
MIDWEST,2017,Campylobacteriosis,15160,2.47040498442368,325,North Dakota,50.1160324232082,34.1536608798474
MIDWEST,2017,Campylobacteriosis,15160,2.47040498442368,325,Ohio,50.1160324232082,34.1536608798474
MIDWEST,2017,Campylobacteriosis,15160,2.47040498442368,325,South Dakota,50.1160324232082,34.1536608798474
MIDWEST,2017,Campylobacteriosis,15160,2.47040498442368,325,Wisconsin,50.1160324232082,34.1536608798474
MIDWEST,2017,Cryptosporidiosis,4243,2.47040498442368,325,Illinois,50.1160324232082,34.1536608798474
MIDWEST,2017,Cryptosporidiosis,4243,2.47040498442368,325,Indiana,50.1160324232082,34.1536608798474
MIDWEST,2017,Cryptosporidiosis,4243,2.47040498442368,325,Iowa,50.1160324232082,34.1536608798474
MIDWEST,2017,Cryptosporidiosis,4243,2.47040498442368,325,Kansas,50.1160324232082,34.1536608798474
MIDWEST,2017,Cryptosporidiosis,4243,2.47040498442368,325,Michigan,50.1160324232082,34.1536608798474
MIDWEST,2017,Cryptosporidiosis,4243,2.47040498442368,325,Minnesota,50.1160324232082,34.1536608798474
MIDWEST,2017,Cryptosporidiosis,4243,2.47040498442368,325,Missouri,50.1160324232082,34.1536608798474
MIDWEST,2017,Cryptosporidiosis,4243,2.47040498442368,325,Nebraska,50.1160324232082,34.1536608798474
MIDWEST,2017,Cryptosporidiosis,4243,2.47040498442368,325,North Dakota,50.1160324232082,34.1536608798474
MIDWEST,2017,Cryptosporidiosis,4243,2.47040498442368,325,Ohio,50.1160324232082,34.1536608798474
MIDWEST,2017,Cryptosporidiosis,4243,2.47040498442368,325,South Dakota,50.1160324232082,34.1536608798474
MIDWEST,2017,Cryptosporidiosis,4243,2.47040498442368,325,Wisconsin,50.1160324232082,34.1536608798474
MIDWEST,2017,Lyme,6683,2.47040498442368,325,Illinois,50.1160324232082,34.1536608798474
MIDWEST,2017,Lyme,6683,2.47040498442368,325,Indiana,50.1160324232082,34.1536608798474
MIDWEST,2017,Lyme,6683,2.47040498442368,325,Iowa,50.1160324232082,34.1536608798474
MIDWEST,2017,Lyme,6683,2.47040498442368,325,Kansas,50.1160324232082,34.1536608798474
MIDWEST,2017,Lyme,6683,2.47040498442368,325,Michigan,50.1160324232082,34.1536608798474
MIDWEST,2017,Lyme,6683,2.47040498442368,325,Minnesota,50.1160324232082,34.1536608798474
MIDWEST,2017,Lyme,6683,2.47040498442368,325,Missouri,50.1160324232082,34.1536608798474
MIDWEST,2017,Lyme,6683,2.47040498442368,325,Nebraska,50.1160324232082,34.1536608798474
MIDWEST,2017,Lyme,6683,2.47040498442368,325,North Dakota,50.1160324232082,34.1536608798474
MIDWEST,2017,Lyme,6683,2.47040498442368,325,Ohio,50.1160324232082,34.1536608798474
MIDWEST,2017,Lyme,6683,2.47040498442368,325,South Dakota,50.1160324232082,34.1536608798474
MIDWEST,2017,Lyme,6683,2.47040498442368,325,Wisconsin,50.1160324232082,34.1536608798474
MIDWEST,2017,Dengue,71,2.47040498442368,325,Illinois,50.1160324232082,34.1536608798474
MIDWEST,2017,Dengue,71,2.47040498442368,325,Indiana,50.1160324232082,34.1536608798474
MIDWEST,2017,Dengue,71,2.47040498442368,325,Iowa,50.1160324232082,34.1536608798474
MIDWEST,2017,Dengue,71,2.47040498442368,325,Kansas,50.1160324232082,34.1536608798474
MIDWEST,2017,Dengue,71,2.47040498442368,325,Michigan,50.1160324232082,34.1536608798474
MIDWEST,2017,Dengue,71,2.47040498442368,325,Minnesota,50.1160324232082,34.1536608798474
MIDWEST,2017,Dengue,71,2.47040498442368,325,Missouri,50.1160324232082,34.1536608798474
MIDWEST,2017,Dengue,71,2.47040498442368,325,Nebraska,50.1160324232082,34.1536608798474
MIDWEST,2017,Dengue,71,2.47040498442368,325,North Dakota,50.1160324232082,34.1536608798474
MIDWEST,2017,Dengue,71,2.47040498442368,325,Ohio,50.1160324232082,34.1536608798474
MIDWEST,2017,Dengue,71,2.47040498442368,325,South Dakota,50.1160324232082,34.1536608798474
MIDWEST,2017,Dengue,71,2.47040498442368,325,Wisconsin,50.1160324232082,34.1536608798474
MIDWEST,2017,Malaria,351,2.47040498442368,325,Illinois,50.1160324232082,34.1536608798474
MIDWEST,2017,Malaria,351,2.47040498442368,325,Indiana,50.1160324232082,34.1536608798474
MIDWEST,2017,Malaria,351,2.47040498442368,325,Iowa,50.1160324232082,34.1536608798474
MIDWEST,2017,Malaria,351,2.47040498442368,325,Kansas,50.1160324232082,34.1536608798474
MIDWEST,2017,Malaria,351,2.47040498442368,325,Michigan,50.1160324232082,34.1536608798474
MIDWEST,2017,Malaria,351,2.47040498442368,325,Minnesota,50.1160324232082,34.1536608798474
MIDWEST,2017,Malaria,351,2.47040498442368,325,Missouri,50.1160324232082,34.1536608798474
MIDWEST,2017,Malaria,351,2.47040498442368,325,Nebraska,50.1160324232082,34.1536608798474
MIDWEST,2017,Malaria,351,2.47040498442368,325,North Dakota,50.1160324232082,34.1536608798474
MIDWEST,2017,Malaria,351,2.47040498442368,325,Ohio,50.1160324232082,34.1536608798474
MIDWEST,2017,Malaria,351,2.47040498442368,325,South Dakota,50.1160324232082,34.1536608798474
MIDWEST,2017,Malaria,351,2.47040498442368,325,Wisconsin,50.1160324232082,34.1536608798474
MIDWEST,2017,Cyclosporiasis,232,2.47040498442368,325,Illinois,50.1160324232082,34.1536608798474
MIDWEST,2017,Cyclosporiasis,232,2.47040498442368,325,Indiana,50.1160324232082,34.1536608798474
MIDWEST,2017,Cyclosporiasis,232,2.47040498442368,325,Iowa,50.1160324232082,34.1536608798474
MIDWEST,2017,Cyclosporiasis,232,2.47040498442368,325,Kansas,50.1160324232082,34.1536608798474
MIDWEST,2017,Cyclosporiasis,232,2.47040498442368,325,Michigan,50.1160324232082,34.1536608798474
MIDWEST,2017,Cyclosporiasis,232,2.47040498442368,325,Minnesota,50.1160324232082,34.1536608798474
MIDWEST,2017,Cyclosporiasis,232,2.47040498442368,325,Missouri,50.1160324232082,34.1536608798474
MIDWEST,2017,Cyclosporiasis,232,2.47040498442368,325,Nebraska,50.1160324232082,34.1536608798474
MIDWEST,2017,Cyclosporiasis,232,2.47040498442368,325,North Dakota,50.1160324232082,34.1536608798474
MIDWEST,2017,Cyclosporiasis,232,2.47040498442368,325,Ohio,50.1160324232082,34.1536608798474
MIDWEST,2017,Cyclosporiasis,232,2.47040498442368,325,South Dakota,50.1160324232082,34.1536608798474
MIDWEST,2017,Cyclosporiasis,232,2.47040498442368,325,Wisconsin,50.1160324232082,34.1536608798474
SOUTHEAST,2017,Campylobacteriosis,8661,2.56459330143541,426,Alabama,66.6663756097561,56.9276742846169
SOUTHEAST,2017,Campylobacteriosis,8661,2.56459330143541,426,Arkansas,66.6663756097561,56.9276742846169
SOUTHEAST,2017,Campylobacteriosis,8661,2.56459330143541,426,Florida,66.6663756097561,56.9276742846169
SOUTHEAST,2017,Campylobacteriosis,8661,2.56459330143541,426,Georgia,66.6663756097561,56.9276742846169
SOUTHEAST,2017,Campylobacteriosis,8661,2.56459330143541,426,Louisiana,66.6663756097561,56.9276742846169
SOUTHEAST,2017,Campylobacteriosis,8661,2.56459330143541,426,Mississippi,66.6663756097561,56.9276742846169
SOUTHEAST,2017,Campylobacteriosis,8661,2.56459330143541,426,South Carolina,66.6663756097561,56.9276742846169
SOUTHEAST,2017,Cryptosporidiosis,1544,2.56459330143541,426,Alabama,66.6663756097561,56.9276742846169
SOUTHEAST,2017,Cryptosporidiosis,1544,2.56459330143541,426,Arkansas,66.6663756097561,56.9276742846169
SOUTHEAST,2017,Cryptosporidiosis,1544,2.56459330143541,426,Florida,66.6663756097561,56.9276742846169
SOUTHEAST,2017,Cryptosporidiosis,1544,2.56459330143541,426,Georgia,66.6663756097561,56.9276742846169
SOUTHEAST,2017,Cryptosporidiosis,1544,2.56459330143541,426,Louisiana,66.6663756097561,56.9276742846169
SOUTHEAST,2017,Cryptosporidiosis,1544,2.56459330143541,426,Mississippi,66.6663756097561,56.9276742846169
SOUTHEAST,2017,Cryptosporidiosis,1544,2.56459330143541,426,South Carolina,66.6663756097561,56.9276742846169
SOUTHEAST,2017,Lyme,299,2.56459330143541,426,Alabama,66.6663756097561,56.9276742846169
SOUTHEAST,2017,Lyme,299,2.56459330143541,426,Arkansas,66.6663756097561,56.9276742846169
SOUTHEAST,2017,Lyme,299,2.56459330143541,426,Florida,66.6663756097561,56.9276742846169
SOUTHEAST,2017,Lyme,299,2.56459330143541,426,Georgia,66.6663756097561,56.9276742846169
SOUTHEAST,2017,Lyme,299,2.56459330143541,426,Louisiana,66.6663756097561,56.9276742846169
SOUTHEAST,2017,Lyme,299,2.56459330143541,426,Mississippi,66.6663756097561,56.9276742846169
SOUTHEAST,2017,Lyme,299,2.56459330143541,426,South Carolina,66.6663756097561,56.9276742846169
SOUTHEAST,2017,Dengue,24,2.56459330143541,426,Alabama,66.6663756097561,56.9276742846169
SOUTHEAST,2017,Dengue,24,2.56459330143541,426,Arkansas,66.6663756097561,56.9276742846169
SOUTHEAST,2017,Dengue,24,2.56459330143541,426,Florida,66.6663756097561,56.9276742846169
SOUTHEAST,2017,Dengue,24,2.56459330143541,426,Georgia,66.6663756097561,56.9276742846169
SOUTHEAST,2017,Dengue,24,2.56459330143541,426,Louisiana,66.6663756097561,56.9276742846169
SOUTHEAST,2017,Dengue,24,2.56459330143541,426,Mississippi,66.6663756097561,56.9276742846169
SOUTHEAST,2017,Dengue,24,2.56459330143541,426,South Carolina,66.6663756097561,56.9276742846169
SOUTHEAST,2017,Malaria,161,2.56459330143541,426,Alabama,66.6663756097561,56.9276742846169
SOUTHEAST,2017,Malaria,161,2.56459330143541,426,Arkansas,66.6663756097561,56.9276742846169
SOUTHEAST,2017,Malaria,161,2.56459330143541,426,Florida,66.6663756097561,56.9276742846169
SOUTHEAST,2017,Malaria,161,2.56459330143541,426,Georgia,66.6663756097561,56.9276742846169
SOUTHEAST,2017,Malaria,161,2.56459330143541,426,Louisiana,66.6663756097561,56.9276742846169
SOUTHEAST,2017,Malaria,161,2.56459330143541,426,Mississippi,66.6663756097561,56.9276742846169
SOUTHEAST,2017,Malaria,161,2.56459330143541,426,South Carolina,66.6663756097561,56.9276742846169
SOUTHEAST,2017,Cyclosporiasis,173,2.56459330143541,426,Alabama,66.6663756097561,56.9276742846169
SOUTHEAST,2017,Cyclosporiasis,173,2.56459330143541,426,Arkansas,66.6663756097561,56.9276742846169
SOUTHEAST,2017,Cyclosporiasis,173,2.56459330143541,426,Florida,66.6663756097561,56.9276742846169
SOUTHEAST,2017,Cyclosporiasis,173,2.56459330143541,426,Georgia,66.6663756097561,56.9276742846169
SOUTHEAST,2017,Cyclosporiasis,173,2.56459330143541,426,Louisiana,66.6663756097561,56.9276742846169
SOUTHEAST,2017,Cyclosporiasis,173,2.56459330143541,426,Mississippi,66.6663756097561,56.9276742846169
SOUTHEAST,2017,Cyclosporiasis,173,2.56459330143541,426,South Carolina,66.6663756097561,56.9276742846169
SOUTHWEST,2017,Campylobacteriosis,8851,2.34375,164,Arizona,63.1517327935223,27.5458414358124
SOUTHWEST,2017,Campylobacteriosis,8851,2.34375,164,New Mexico,63.1517327935223,27.5458414358124
SOUTHWEST,2017,Campylobacteriosis,8851,2.34375,164,Oklahoma,63.1517327935223,27.5458414358124
SOUTHWEST,2017,Campylobacteriosis,8851,2.34375,164,Texas,63.1517327935223,27.5458414358124
SOUTHWEST,2017,Cryptosporidiosis,1583,2.34375,164,Arizona,63.1517327935223,27.5458414358124
SOUTHWEST,2017,Cryptosporidiosis,1583,2.34375,164,New Mexico,63.1517327935223,27.5458414358124
SOUTHWEST,2017,Cryptosporidiosis,1583,2.34375,164,Oklahoma,63.1517327935223,27.5458414358124
SOUTHWEST,2017,Cryptosporidiosis,1583,2.34375,164,Texas,63.1517327935223,27.5458414358124
SOUTHWEST,2017,Lyme,90,2.34375,164,Arizona,63.1517327935223,27.5458414358124
SOUTHWEST,2017,Lyme,90,2.34375,164,New Mexico,63.1517327935223,27.5458414358124
SOUTHWEST,2017,Lyme,90,2.34375,164,Oklahoma,63.1517327935223,27.5458414358124
SOUTHWEST,2017,Lyme,90,2.34375,164,Texas,63.1517327935223,27.5458414358124
SOUTHWEST,2017,Dengue,44,2.34375,164,Arizona,63.1517327935223,27.5458414358124
SOUTHWEST,2017,Dengue,44,2.34375,164,New Mexico,63.1517327935223,27.5458414358124
SOUTHWEST,2017,Dengue,44,2.34375,164,Oklahoma,63.1517327935223,27.5458414358124
SOUTHWEST,2017,Dengue,44,2.34375,164,Texas,63.1517327935223,27.5458414358124
SOUTHWEST,2017,Malaria,190,2.34375,164,Arizona,63.1517327935223,27.5458414358124
SOUTHWEST,2017,Malaria,190,2.34375,164,New Mexico,63.1517327935223,27.5458414358124
SOUTHWEST,2017,Malaria,190,2.34375,164,Oklahoma,63.1517327935223,27.5458414358124
SOUTHWEST,2017,Malaria,190,2.34375,164,Texas,63.1517327935223,27.5458414358124
SOUTHWEST,2017,Cyclosporiasis,331,2.34375,164,Arizona,63.1517327935223,27.5458414358124
SOUTHWEST,2017,Cyclosporiasis,331,2.34375,164,New Mexico,63.1517327935223,27.5458414358124
SOUTHWEST,2017,Cyclosporiasis,331,2.34375,164,Oklahoma,63.1517327935223,27.5458414358124
SOUTHWEST,2017,Cyclosporiasis,331,2.34375,164,Texas,63.1517327935223,27.5458414358124
NORTHWEST,2017,Campylobacteriosis,6357,2.58134490238612,476,Colorado,44.9760653594771,32.7869155244483
NORTHWEST,2017,Campylobacteriosis,6357,2.58134490238612,476,Idaho,44.9760653594771,32.7869155244483
NORTHWEST,2017,Campylobacteriosis,6357,2.58134490238612,476,Montana,44.9760653594771,32.7869155244483
NORTHWEST,2017,Campylobacteriosis,6357,2.58134490238612,476,Nevada,44.9760653594771,32.7869155244483
NORTHWEST,2017,Campylobacteriosis,6357,2.58134490238612,476,Oregon,44.9760653594771,32.7869155244483
NORTHWEST,2017,Campylobacteriosis,6357,2.58134490238612,476,Utah,44.9760653594771,32.7869155244483
NORTHWEST,2017,Campylobacteriosis,6357,2.58134490238612,476,Washington,44.9760653594771,32.7869155244483
NORTHWEST,2017,Campylobacteriosis,6357,2.58134490238612,476,Wyoming,44.9760653594771,32.7869155244483
NORTHWEST,2017,Cryptosporidiosis,996,2.58134490238612,476,Colorado,44.9760653594771,32.7869155244483
NORTHWEST,2017,Cryptosporidiosis,996,2.58134490238612,476,Idaho,44.9760653594771,32.7869155244483
NORTHWEST,2017,Cryptosporidiosis,996,2.58134490238612,476,Montana,44.9760653594771,32.7869155244483
NORTHWEST,2017,Cryptosporidiosis,996,2.58134490238612,476,Nevada,44.9760653594771,32.7869155244483
NORTHWEST,2017,Cryptosporidiosis,996,2.58134490238612,476,Oregon,44.9760653594771,32.7869155244483
NORTHWEST,2017,Cryptosporidiosis,996,2.58134490238612,476,Utah,44.9760653594771,32.7869155244483
NORTHWEST,2017,Cryptosporidiosis,996,2.58134490238612,476,Washington,44.9760653594771,32.7869155244483
NORTHWEST,2017,Cryptosporidiosis,996,2.58134490238612,476,Wyoming,44.9760653594771,32.7869155244483
NORTHWEST,2017,Lyme,203,2.58134490238612,476,Colorado,44.9760653594771,32.7869155244483
NORTHWEST,2017,Lyme,203,2.58134490238612,476,Idaho,44.9760653594771,32.7869155244483
NORTHWEST,2017,Lyme,203,2.58134490238612,476,Montana,44.9760653594771,32.7869155244483
NORTHWEST,2017,Lyme,203,2.58134490238612,476,Nevada,44.9760653594771,32.7869155244483
NORTHWEST,2017,Lyme,203,2.58134490238612,476,Oregon,44.9760653594771,32.7869155244483
NORTHWEST,2017,Lyme,203,2.58134490238612,476,Utah,44.9760653594771,32.7869155244483
NORTHWEST,2017,Lyme,203,2.58134490238612,476,Washington,44.9760653594771,32.7869155244483
NORTHWEST,2017,Lyme,203,2.58134490238612,476,Wyoming,44.9760653594771,32.7869155244483
